id;domain;name
28843187812;hsb.se;HSB Fastighetsförvaltning Göta AB
28850738984;hsb.se;HSB Förvaltning i MälarDalarna AB
29575668634;hth.no;HTH AS
30149740086;hth.no;HTH GDS AS
30136404378;hth.no;HTH KJØKKEN ALNABRU AS
30134703641;hth.no;HTH KJØKKEN SKØYEN AS
30135010835;hth.no;HTH KJØKKEN STAVANGER AS
30137488431;hth.no;HTH KJØKKEN ØSTFOLD AS
30163393086;hth.no;HTH PROSJEKTAVDELING AS
30137334931;hth.no;INNLANDET KJØKKENFORUM AS
17834102420;htj.fi;HTJ
20817761158;htj.fi;Rakennuttajatoimisto HTJ Oy
17097860864;htlaser.fi;HT Laser Oy
27962202203;htlaser.fi;HT Laser Oy
15854381951;hufvudstaden.se;Hufvudstaden
28843764312;hufvudstaden.se;Hufvudstaden AB
20477904209;huhtamaki.com;Huhtamaki Foodservice Nordic Oy
17636595814;huhtamaki.com;Huhtamaki Inc
29470763090;huhtamaki.com;Huhtamäki Oyj
16908460807;huiskula.fi;Huiskula Oy
20352330578;huiskula.fi;Huiskula Oy
25012706385;hultafors.se;Hultafors AB
26131787667;hultafors.se;Hultafors Aktiebolag
26134903372;hultaforsgroup.com;Hultafors Group
27288619036;hultaforsgroup.com;Hultafors Group AB
15316982027;humlegarden.se;Humlegården Fastigheter AB
28852134209;humlegarden.se;Humlegården Fastigheter AB
20860333958;hur.fi;Ab Hur Oy
16741922670;hur.fi;HUR
29880276102;hurtigruten.com;HURTIGRUTEN GLOBAL SALES AS
29575668857;hurtigruten.com;Hurtigruten
25012686965;hydraspecma.com;HydraSpecma AB
28844382045;hydraspecma.com;HydraSpecma Wiro AB
20521546322;hydro.com;HYDRO ALUMINIUM AS
20394547573;hydro.com;HYDRO ENERGI AS
27290011004;hydro.com;Hydro Building Systems Sweden AB
17624227131;hydro.com;Norsk Hydro Asa
19067242579;hydroline.fi;Hydroline
30622947701;hydroline.fi;Hydroline Oy
30675372666;hydroline.fi;Hydroline Oy
19068981370;i-valo.com;I-Valo Oy
20861084015;i-valo.com;I-Valo Oy
28878371690;icafastigheter.se;ICA Fastigheter AB
28909199693;icafastigheter.se;ICA Fastigheter AB
20521546292;idrettsforbundet.no;INNLANDET IDRETTSKRETS
20521001057;idrettsforbundet.no;NORDLAND IDRETTSKRETS
20520981078;idrettsforbundet.no;NORGES IDRETTSFORBUND OG OLYMPISKE OG PARALYMPISKE KOMITÉ
20521648824;idrettsforbundet.no;ROGALAND IDRETTSKRETS
20520975262;idrettsforbundet.no;VIKEN IDRETTSKRETS
20521591575;idun.no;IDUN INDUSTRI AS
19187858797;idun.no;Idun
17663472651;ifolor.fi;Ifolor
20817941522;ifolor.fi;Ifolor Oy
15304682063;ikea.com;IKEA
26759983981;ikea.com;IKEA of Sweden AB
17552551248;ikm.no;IKM
24995611319;ikm.no;IKM CONSULTANTS AS
15937231908;ilmatar.fi;Ilmatar
20817668102;ilmatar.fi;Ilmatar Energy HoldCo Oy
17464712053;imtas.no;IMTAS
25299796825;imtas.no;SANDHEI HOLDING AS
30138627932;indutrade.se;INDUTRADE AB
30153285638;indutrade.se;INDUTRADE AB
29514916103;indutrade.se;Indutrade Aktiebolag
30148500544;infocaption.com;INFOCAPTION AS
30153881763;infocaption.com;INFOCAPTION AS
20733392165;infrabuilders.fi;Infra Builders Oy
18650303766;infrabuilders.fi;InfraBuilders
19270016530;inission.com;Inission
20861024546;inission.com;Inission Lohja Oy
26341323612;inission.com;Inission Stockholm AB
25007705476;inission.com;Inission Syd AB
20332741672;inkooshipping.fi;Inkoo Shipping Oy Ab
20817751480;inkooshipping.fi;Inkoo Shipping Oy Ab
20187088916;innolink.fi;Innolink
23482070686;innolink.fi;Innolink Group Oy
24996822960;innovar.no;INNOVAR ENGINEERING AS
24995624118;innovar.no;INNOVAR SOLUTIONS AS
25963128718;inntre.no;INNTRE ENERGI STEINKJER AS
22153080720;inntre.no;INNTRE KJELDSTAD AS
20692358401;inntre.no;InnTre Kjeldstad
18827592029;inor.se;Inor Process AB
26548778800;inor.se;Inor Process AB
26765520470;inputinterior.se;Input Interiör Göteborg AB
26765845589;inputinterior.se;Input Interiör Kc AB
26761031445;inputinterior.se;Input Interiör Stockholm AB
23973412732;insenti.no;INSENTI AS
17581917614;insenti.no;Insenti
26272923764;intec.se;INTEC Dalarna AB
26253729909;intec.se;INTEC Mitt AB
19248704073;interapartners.fi;INTERA PARTNERS
20714789956;interapartners.fi;Intera Partners Oy
26764299326;intrx.se;Interior Experts Sweden AB
29510023499;intrx.se;Interior Experts Sweden AB
29509868211;inwido.com;Inwido AB (publ)
26295740972;inwido.com;LYSSAND-FREKHAUG AS
26764826516;isadora.com;Isadora AB
27349663370;isadora.com;Isadora AB
30140795407;isanorge.no;ISA NORGE AS
30163085097;isanorge.no;ISA NORGE AS
25969365351;ishavskraft.no;ISHAVSKRAFT AS
17391162139;ishavskraft.no;Ishavskraft AS
29577499513;issworld.com;ISS HOLDING AS
28939991072;issworld.com;ISS SERVICE MANAGEMENT AS
23732792376;issworld.com;ISS Service Management AS
30143127896;istrail.com;ISTRAIL AS
30153741169;istrail.com;ISTRAIL AS
15999354639;itab.com;ITAB
26764823824;itab.com;ITAB Sweden AB
27319053700;itab.com;ITAB Sweden AB
22402765116;ivab.com;Aktiebolaget Infjärdens Värme
20521641839;ivab.com;INFJÄRDENS VÄRME AB
30131494464;ivprodukt.no;IV PRODUKT AS
30142664314;ivprodukt.no;IV PRODUKT AS
30148965397;ivprodukt.no;IV PRODUKT AS
30157098089;ivprodukt.no;IV PRODUKT AS
18261514169;ivprodukt.se;IV Produkt
25531438175;ivprodukt.se;IV Produkt Aktiebolag
30135319975;jaegersentrum.no;JÆGER SENTRUM AS
30139244693;jaegersentrum.no;JÆGER SENTRUM AS
30152823359;jaegersentrum.no;JÆGER SENTRUM AS
19269561482;jaermuseet.no;Jærmuseet
20477529981;jaermuseet.no;STIFTINGA JÆRMUSEET
19230899328;jalon.fi;Jalon
20717682447;jalon.fi;Jalon Rakentajat Oy
19173727149;janneniska.com;Janneniska
20818053915;janneniska.com;Janneniska Group Oy
20478423158;jartek.fi;Jartek Group Oy
20347382381;jartek.fi;Jartek Invest Oy
20477904253;jartek.fi;Jartek Invest Oy
28935380014;jbf.no;JBF FORSIKRING GJENSIDIG
29600995935;jbf.no;JBF SPAREBANK
17933051036;jbf.no;Jbf bank og forsikring
26563231925;jbvillan.se;JB Villan AB
26260261189;jbvillan.se;Jb Villan AB
30147882323;jensenco.no;JENSEN & CO AS
17391014521;jensenco.no;Jensen & Co
21484539435;jernbro.com;Jernbro
25526520957;jernbro.com;Jernbro Industrial Services AB
20261146716;jetta-talo.fi;Jetta-Talo
20862148445;jetta-talo.fi;Jetta-Talo Oy
18734025267;jita.fi;Jita Oy
20861084012;jita.fi;Jita Oy
18850310299;jmr.fi;JMR
20733803090;jmr.fi;Radla Oy
21830354827;joab.se;JOAB
25531759171;joab.se;JOAB Försäljnings Aktiebolag
27287535518;joab.se;Joab Försäljnings AB
26765509234;johansondesign.com;Johanson Design AB
26355913382;johansondesign.com;Johanson Design Aktiebolag
30162930839;joker.no;KARL TORE MEKLENBORG AS
30134857316;joker.no;WEMA KOLONIALDRIFT AS
30138627930;joker.no;WEMA KOLONIALDRIFT AS
22391094634;jonkopingenergi.se;Jönköping Energi Aktiebolag
22402322537;jonkopingenergi.se;Jönköping Energinät Aktiebolag
30148346172;juliusjakhelln.no;JULIUS JAKHELLN AS
30149584961;juliusjakhelln.no;JULIUS JAKHELLN AS
17563033467;junttilantila.fi;Junttilan Tila
20352409941;junttilantila.fi;Junttilan Tila Oy
18382059088;jvr.fi;JVR
23861130014;jvr.fi;JVR-Rakenne Oy
25000625246;kahrs.com;AB Gustaf Kähr
25530970241;kahrs.com;Aktiebolaget Gustaf Kähr
21687329404;kahrs.com;Kährs
28909156204;kahrs.com;Kährs AB
21061266353;kaikuhr.fi;Kaiku HR
23445830164;kaikuhr.fi;Kaiku HR Oy
20717661840;kaivonliha.fi;Kaivon Liha Kaunismaa Oy
19248527121;kaivonliha.fi;Kaivon Liha Kaunismaa Oy / Well Beef
20718448720;kalamesta.fi;Finnish Freshfish Oy
17563265421;kalamesta.fi;Kalamesta
22401728310;kalmarenergi.se;Kalmar Energi Elnät AB
28643391060;kalmarenergi.se;Kalmar Energi Försäljning AB
22402274610;kalmarenergi.se;Kalmar Energi Värme AB
16255545118;kangasala.fi;Kangasalan Kaupunki
23453451113;kangasala.fi;Kangasalan Kaupunki
17794766608;kanresta.fi;Kanresta
20817589561;kanresta.fi;Kanresta Oy
19032633216;kanvas.no;Kanvas
22746034718;kanvas.no;STIFTELSEN KANVAS
20968532629;karava.fi;Karava
23900603040;karava.fi;Kärävä Oy
18734370342;karjalanpaperi.fi;Karjalan Paperi Oy
20477812611;karjalanpaperi.fi;Karjalan Paperi Oy
22391013901;karlstadsenergi.se;Karlstads Energi Aktiebolag
28661190513;karlstadsenergi.se;Know IT Karlstad AB
20919107489;kaso.fi;Kaso
27862881334;kaso.fi;Kaso Oy
15544536140;kastelli.fi;Kastelli
20354373185;kastelli.fi;Kastelli-talot Oy
25972676361;katolsk.no;OSLO KATOLSKE BISPEDØMME
24994382427;katolsk.no;ST. FRANCISKUS SKOLE
22236800555;kau.se;KARLSTADS UNIVERSITET
14983062314;kau.se;Karlstad University
22236780912;kau.se;Karlstads universitets uppdrags AB
22389984952;kavli.se;Kavli
25005417335;kavli.se;O. Kavli AB
27319053699;kbcomponents.com;KB Components AB
28841484146;kbcomponents.com;KB Components PlaCell AB
28942039204;kcadeutag.com;KCA DEUTAG DRILLING NORGE AS
28931625399;kcadeutag.com;KCA DEUTAG HOLDINGS NORGE AS
30133472164;kcl.no;KOLBERG CASPARY LAUTOM AS
30134703640;kcl.no;KOLBERG CASPARY LAUTOM AS
30135010832;kcl.no;KOLBERG CASPARY LAUTOM AS
30133472169;kelvinas.no;KELVIN AS
30138935975;kelvinas.no;KELVIN AS
30150513237;kelvinas.no;KELVIN AS
16695988577;kemira.com;Kemira
20478382132;kemira.com;Kemira Chemicals Oy
26138440553;kemira.com;Kemira Kemi Aktiebolag
20477812316;kemira.com;Kemira Oyj
30156482950;kempower.com;KEMPOWER AS
16325614962;kempower.com;Kempower
26128628639;kempower.com;Kempower AB
16696219309;keragroup.fi;Kera Group Oy
20478336309;keragroup.fi;Kera Group Oy
18648964661;kfs.fi;KFS Finland
20718901255;kfs.fi;KFS Finland Oy
26758227981;kgk.se;KG Knutsson AB
15469942854;kgk.se;KGK
16277037112;kiertokapula.fi;Kiertokapula
20717470321;kiertokapula.fi;Kiertokapula Oy
17156818951;kiilto.com;Kiilto
20478472209;kiilto.com;KiiltoClean Oy
20477743489;kiilto.fi;Kiilto Oy
17593713771;kiilto.fi;KiiltoClean Oy
19465360481;kiinnikekolmio.fi;Kiinnike-Kolmio Oy
23905752643;kiinnikekolmio.fi;Kiinnike-Kolmio Oy
16227077418;kimet.fi;Kimet Oy
23920157560;kimet.fi;Kimet Oy
30142975151;kinnan.no;KINNAN NORGE AS
30145294159;kinnan.no;KINNAN NORGE AS
30148965396;kinnan.no;KINNAN NORGE AS
25522554113;kinnarps.se;Kinnarps
26735097614;kinnarps.se;Kinnarps AB
27320602112;kinnarps.se;Kinnarps AB
26731695530;kinnarps.se;Kinnarps Sverige Försäljning AB
22390051202;kinnekulleenergi.se;GÖTENE ELFÖRENING EK. FÖR.
22402192816;kinnekulleenergi.se;Kinnekulle Energi Aktiebolag
22198595368;kirami.fi;Kirami Oy
23915396791;kirami.fi;Kirami Oy
18849856792;kiruna.se;Kiruna
22389406001;kiruna.se;Kiruna kommun
23978962783;kitron.com;Kitron
25523976967;kitron.com;Kitron Aktiebolag
22390047886;kiviksmusteri.se;Kiviks Musteri AB
25015163003;kiviksmusteri.se;Kiviks Musteri AB
24995673182;kjopmannshuset.no;KJØPMANNSHUSET NORGE AS
19188702318;kjopmannshuset.no;Kjøpmannshuset Norge AS
16774467765;knif.no;KNIF
24994692019;knif.no;KNIF AS
25965141588;knif.no;KNIF REGNSKAP AS
25294733731;kodebergen.no;KODE KUNSTMUSEER OG KOMPONISTHJEM
18407986448;kodebergen.no;Kode
30672879902;koja.fi;Koja Oy
7082706758;koja.fi;Koja-Yhtiöt Oy
18814423193;kokkikartano.fi;Kokkikartano
20478312243;kokkikartano.fi;Snellmanin Kokkikartano Oy
30148656458;kolly.no;KOLLY AS
30145592583;kolly.no;Kolly
20861289783;kome.fi;Haapajärven Kome Oy
16729347503;kome.fi;Kome Oy
30640716322;kone-tuomi.fi;Kone-Tuomi Oy
30674843525;kone-tuomi.fi;Kone-Tuomi Oy
30675422025;konecranes.com;Konecranes
30674825395;konecranes.com;Konecranes Finland Oy
30675401642;konecranes.com;Konecranes Oyj
20525171533;kongsbergautomotive.com;KONGSBERG AUTOMOTIVE AS
20525447260;kongsbergautomotive.com;KONGSBERG AUTOMOTIVE ASA
25015238749;kongsbergautomotive.com;Kongsberg Automotive AB
7091476291;kopar.fi;Kopar Group
30674816300;kopar.fi;Kopar Oy
28937678360;kornferry.com;HAY GROUP AS
28938605118;kornferry.com;KORN FERRY AS
17664707423;korsholm.fi;Korsholms - Korsholm
23463742211;korsholm.fi;Korsholms kommun
18734644557;korsisaari.fi;Korsisaari
20817483041;korsisaari.fi;Korsisaari Oy
30133783956;kraemer.no;KRAEMER MARITIME AS
30151438473;kraemer.no;KRAEMER MARITIME AS
30148346170;kraemer.no;KRAEMER MARITIME HOLDING AS
30153584517;kraemer.no;KRAEMER MARITIME HOLDING AS
26730822933;kraftgroup.se;J. Kraft Group AB
27310309143;kraftgroup.se;J. Kraft Group AB
26129715988;kramfabriken.se;Svenska Krämfabriken AB
25013034643;kramfabriken.se;Svenska Krämfabriken Dalarna AB
20354250818;kreate.fi;Kreate Oy
8309496326;kreate.fi;Kreate Oy
24995611289;kred.no;KREDITORFORENINGEN SA
17579610730;kred.no;Kreditorforeningen
17891797508;kristiania.no;Fagskolen Kristiania
24994351446;kristiania.no;HØYSKOLEN KRISTIANIA - ERNST G MORTENSENS STIFTELSE
17783685910;kristiania.no;Kristiania University Of Applied Sciences
28646053948;kristinehamnsenergi.se;Kristinehamns Elnät AB
28646767272;kristinehamnsenergi.se;Kristinehamns Energi AB
20817718378;krogerus.com;Asianajotoimisto Krogerus Oy
19007279688;krogerus.com;Krogerus
22390020244;kronfagel.se;Kronfågel AB
25000625245;kronfagel.se;Kronfågel AB
15474351195;kronleins.se;Krönleins Bryggeri
25015168017;kronleins.se;Krönleins Bryggeri AB
18263082905;ks.no;KS Kommunesektorens Organisasjon
20355467181;ks.no;KS-KOMMUNESEKTORENS ORGANISASJON
19246586463;kuljetuspolar.fi;Kuljetuspolar
20718593118;kuljetuspolar.fi;Kuljetuspolar Oy
25001908039;kungsangen.com;KungSängen Produktion AB
26125588803;kungsangen.com;KungSängen Produktion AB
8001672196;kuoma.fi;Kuoma
17581576214;kuoma.fi;Kuomiokoski Oy
22152177195;kuraas.no;KURAAS AS
17592125205;kuraas.no;Kuraas AS
24996212266;kvanum.com;Kvänum Kök AB
14893674113;kvanum.com;Kvänum kök AB
22391121793;kvanumenergi.se;KVÄNUMBYGDENS ENERGI EK FÖR
28643389040;kvanumenergi.se;Kvänum Energi Aktiebolag
18381813338;kymsol.com;Kymsol
23475494253;kymsol.com;Kymsol Oy
20521082132;kynningsrud.no;KYNNINGSRUD AS
23737400483;kynningsrud.no;Kynningsrud Bygg AB
28849714773;l-t.se;Lassila & Tikanoja FM AB
20613354404;l-t.se;Lassila & Tikanoja Sverige
16256201586;lahti.fi;Lahden Kaupunki City Of Lahti
23476265057;lahti.fi;Lahden kaupunki
18760064324;lahtiaqua.fi;Lahti Aqua
20718577985;lahtiaqua.fi;Lahti Aqua Oy
18735306849;laitilacoating.fi;Laitila Coating
20477725461;laitilacoating.fi;Laitila Coating Oy
20478705409;lannen.com;Lännen MCE Oy
19115273991;lannen.com;Lännen Tractors
20478451244;lannen.com;Lännen Tractors Oy
20475703592;lantmannen.com;LANTMANNEN CEREALIA AS
15453244993;lantmannen.com;Lantmännen
23155042192;lantmannenagro.fi;Lantmannen Agro
25106554224;lantmannenagro.fi;Lantmännen Agro Oy
16297005907;lapwall.fi;LapWall Oy
23920520104;lapwall.fi;LapWall Oyj
25012864878;lattelement.se;Lättelement AB
26558334554;lattelement.se;Lättelement AB
20431497579;lbhus.se;LB-Hus
26547985478;lbhus.se;LB-Hus AB
22745960069;legerutengrenser.no;LEGER UTEN GRENSER NORGE MEDECINS SANS FRONTIERES NORWAY
18263016507;legerutengrenser.no;Leger Uten Grenser
25013042820;leiab.se;LEIAB Fönster AB
26555705348;leiab.se;LEIAB Fönster AB
22122731293;leifgrimsrud.no;LEIF GRIMSRUD AS
18434036796;leifgrimsrud.no;Leif Grimsrud
26758554542;lejatouring.se;Leja-Touring AB
29163426892;lejatouring.se;Leja-Touring Aktiebolag
22390797362;leksands.se;Leksands Knäckebröd AB
24999130759;leksands.se;Leksands Knäckebröd AB
26761031446;lensway.com;LensWay Group AB
27319980589;lensway.com;LensWay Group AB
26297366423;leroyseafood.com;LERØY SEAFOOD AS
25012869714;leroyseafood.com;Leröy Smögen Seafood AB
22402403704;lerumenergi.se;Lerum Elhandel Aktiebolag
22402349451;lerumenergi.se;Lerum Nät AB
20521096845;levanger.kommune.no;LEVANGER KOMMUNE
20520975402;levanger.kommune.no;LEVANGER KOMMUNE OPPVEKST OG UTDANNING
23978962785;liba.se;Liba Bröd AB
22390102315;liba.se;Liba Bröd Aktiebolag
25304907601;libra.no;LIBRA-PLAST AS
18599082130;libra.no;Libra
20392532805;lieke.com;Lieke
20817860926;lieke.com;Lieke Asianajotoimisto Oy
30139092822;ligaard.net;TORE LIGAARD AS
30143590940;ligaard.net;TORE LIGAARD AS
30152055080;ligaard.net;TORE LIGAARD AS
28850274182;liljasplast.se;Liljas Plast AB
25523973012;liljasplast.se;Liljas Plast Aktiebolag
30144058189;lilleseth.no;LILLESETH KJETTING AS
30163549723;lilleseth.no;LILLESETH KJETTING AS
15833043588;lindab.com;Lindab
26133179831;lindab.com;Lindab Profil Aktiebolag
25527153530;lindab.se;Lindab Steel Aktiebolag
27317660747;lindab.se;Lindab Sverige AB
28647390070;lindeenergi.se;Linde Energi Elnät AB
28637878812;lindeenergi.se;Linde Energi Försäljning AB
18503219063;lindstromgroup.com;Lindström Group
20477994365;lindstromgroup.com;Lindström Oy
16800118856;lingsoft.fi;Lingsoft Language Services Inc
20817915729;lingsoft.fi;Lingsoft Language Services Oy
18849856827;linkoping.se;Linköpings kommun
22389530526;linkoping.se;Linköpings kommun
26733394083;lintex.se;Lintex AB
27310772056;lintex.se;Lintex AB
19230409325;lipsanen.com;Rakennusliike U. Lipsanen Oy
20717773739;lipsanen.com;Rakennusliike U. Lipsanen Oy
23965556120;livingclean.no;LIVING CLEAN RENHOLD AS
17578482086;livingclean.no;Living Clean Renhold AS
18261853201;livsgledeforeldre.no;Livsglede for Eldre
23976627378;livsgledeforeldre.no;STIFTELSEN LIVSGLEDE FOR ELDRE
30139555650;lksystems.no;LK SYSTEMS AS
30148346175;lksystems.no;LK SYSTEMS AS
16353423973;lksystems.se;LK Systems
28840353556;lksystems.se;Lk Prefab AB
27311546688;lksystems.se;Lk Systems AB
23741410092;llentab.se;Llentab AB
26555571049;llentab.se;Llentab Group AB
17714208871;lmsomeco.fi;LM Someco
20817685352;lmsomeco.fi;LM Someco Oy
30134246496;lofbergs.no;LØFBERGS LILA AS
30140949569;lofbergs.no;LØFBERGS LILA AS
29501656139;lofbergs.se;Aktiebolaget Anders Löfberg
25054650264;lofbergs.se;Lofbergs
16277805668;loimua.fi;Loimua
20478512692;loimua.fi;Loimua Oy
26737462107;loreal.com;L'oréal Sverige AB
27321836815;loreal.com;L'oréal Sverige AB
20521656104;lottstift.no;LOTTERI-  OG STIFTELSESTILSYNET
18392136731;lottstift.no;Lottstift
19246863484;lotusdemolition.fi;Lotus Demolition
20718561209;lotusdemolition.fi;Lotus Demolition Oy
18692914774;loudnlive.fi;Loud N' Live
20817830073;loudnlive.fi;Loud'n Live Promotions Oy Ltd.
30153441385;lovisenberg.no;LOVISENBERG UTVIKLING 3 AS
30147109287;lovisenberg.no;Lovisenberg
28935686156;lpo.no;LPO ARKITEKTER AS
18451293242;lpo.no;LPO Arkitekter
15432932709;lsk.fi;LSK
20478751153;lsk.fi;LSK Technology Oy
17717695116;ltplogistics.fi;LTP Logistics
20717482324;ltplogistics.fi;LTP Logistics Oy
25006414872;ludvigsvensson.com;AB Ludvig Svensson
17469354150;ludvigsvensson.com;Svensson
15607720774;luleaenergi.se;Luleå Energi
28641829440;luleaenergi.se;Luleå Energi Elnät Aktiebolag
20347539822;lumikko.fi;Lumikko
30675429678;lumikko.fi;Lumikko Oy
20817707393;lumme-energia.fi;Loiste Energia Oy
16256372258;lumme-energia.fi;Lumme Energia
27311080585;lundagrossisten.se;Lundagrossisten AB
27288154003;lundagrossisten.se;Lundagrossisten Bo Johansson AB
28842878128;lundbergsfastigheter.se;Fastighets AB L E Lundberg
28908817697;lundbergsfastigheter.se;Fastighets AB L E Lundberg
26264094344;lundqvisttravaru.se;Lundqvist Trävaru AB
26563943484;lundqvisttravaru.se;Lundqvist Trävaru AB
19242446199;luona.fi;Luona Oy
20718718647;luona.fi;Luona Oy
19159963973;luviansaha.fi;Luvian Saha
20477760161;luviansaha.fi;Luvian Saha Oy
19381453910;luxurycollection.fi;Luxury Collection Automobiles
20733705024;luxurycollection.fi;Luxury Collection Automobiles Oy
18799472172;lyckeby.com;Lyckeby
25522554117;lyckeby.com;Sveriges Stärkelseproducenter, förening u.p.a.
18696911365;lyko.com;LYKO
26759241565;lyko.com;Lyko Sverige AB
22152146769;maarud.no;MAARUD AS
17625563061;maarud.no;Maarud
28925991343;mad.no;MAD AS
24995667785;mad.no;MAD OSLO AS
24995670432;maintech.no;MAINTECH AS
20206023057;maintech.no;Maintech AS
17794766676;maitokolmio.fi;Maitokolmio
20475917070;maitokolmio.fi;Osuuskunta Maitokolmio
17743887872;maitomaa.fi;Osuuskunta Maitomaa
20350837847;maitomaa.fi;Osuuskunta Maitomaa
29604241418;malling.no;E. OPSTAD HOLDING AS
29605008405;malling.no;MALLING & CO EIENDOMSDRIFT AS
17264006447;malling.no;Malling
24995484936;managementevents.com;MANAGEMENT EVENTS NORWAY AS
18391556730;managementevents.com;Management Events
18388808021;mangrove.fi;Mangrove
20718616861;mangrove.fi;Mangrove Oy
25013374998;manntek.se;Mann Teknik AB
26355906137;manntek.se;Mann Teknik AB
16309068681;manpowergroup.fi;Manpower Finland
20817497917;manpowergroup.fi;ManpowerGroup Solutions Oy
17817269146;mantsinen.com;Mantsinen
21105190146;mantsinen.com;Mantsinen Group Ltd Oy
29597966000;marstrand.no;MARSTRAND AS
19540225281;marstrand.no;Marstrand
24994674822;maskineriet.no;MASKINERIET AS
16831829858;maskineriet.no;MASkineriet
19381072651;mateko.fi;Mateko
20733817525;mateko.fi;Mateko Oy
20817731397;mcdonalds.fi;Food Folk Suomi Oy
20817731379;mcdonalds.fi;Viatron Oy
20818039346;mediateko.fi;MT Mediateko Oy
17698285825;mediateko.fi;Mediateko
29467572094;meira.fi;Meira Oy
29470755691;meira.fi;Meira Oy
30135319974;melbye.no;MELBYE AS
30138627931;melbye.no;MELBYE AS
30153285633;melbye.no;MELBYE AS
16368438880;melbye.no;Melbye
28935997562;melhusbanken.no;MELHUS SPAREBANK
19056842574;melhusbanken.no;MelhusBanken
19171363980;memar.fi;Memar Oy
27914784433;memar.fi;Memar Oy
22746262957;mentalhelse.no;MENTAL HELSE
17260467985;mentalhelse.no;Mental Helse
18405918274;merckgroup.com;Merck KGaA
20477955100;merckgroup.com;Merck Life Science Oy
16242393016;meriaura.fi;Meriaura
20817502039;meriaura.fi;Meriaura Oy
16921698847;meruspower.com;Merus Power
20817497863;meruspower.com;Merus Power Oyj
22123567262;mesta.no;MESTA AS
17285742151;mesta.no;Mesta
23970340950;metis.no;METIS VIDEREGÅENDE AS
17551272515;metis.no;Metis
27863695126;mff.se;MALMÖ FOTBOLLSFÖRENING
27909149049;mff.se;MFF Event AB
25284102329;mia.no;MIA - MUSEENE I AKERSHUS
19017131048;mia.no;MiA - Museene i Akershus
17818893724;midagon.com;Midagon
20817552301;midagon.com;Midagon Oy
17563853955;midsona.fi;Midsona Finland Oy
20478589700;midsona.fi;Midsona Finland Oy
26763597389;miele.se;Miele AB
27314797083;miele.se;Miele AB
30134402083;miljopall.no;MILJØPALL AS
30153441386;miljopall.no;MILJØPALL AS
20477461054;mills.no;MILLS AS
20477406880;mills.no;Mills
26765511481;mio.se;Bro Möbler AB
26765019142;mio.se;Erik Tiberg Möbler AB
26755967026;mio.se;Mio AB
27308293254;mio.se;Mio AB
26742825256;mio.se;Mio Försäljning AB
26765015555;mio.se;Ols Möbler AB
17818893998;mipro.fi;Mipro Oy
23467921027;mipro.fi;Mipro Oy
20521648771;misjonsalliansen.no;MISJONSALLIANSEN
18263043737;misjonsalliansen.no;Misjonsalliansen
18503792439;mitta.fi;Mitta
20817728089;mitta.fi;Mitta Group Oy
24994363238;mjosanker.no;MJØSANKER AS
19019637388;mjosanker.no;Mjøsanker
15816875390;mmsports.se;MM Sports
27885243271;mmsports.se;MMSports AB
31849340266;mobile-marketing.agency;Mobile Marketing
37551338506;mobile-marketing.agency;Mobile Marketing, a Cyncly company
20523501235;moelven.com;MOELVEN BYGGMODUL AS
20525246886;moelven.com;MOELVEN EIDSVOLD VÆRK AS
20525129813;moelven.com;MOELVEN PROFIL AS
20523501182;moelven.com;MOELVEN SOKNABRUKET AS
20525282615;moelven.com;MOELVEN TRYSIL AS
20525359373;moelven.com;MOELVEN VIRKE AS
20525074298;moelven.com;MOELVEN WOOD AS
17731207682;moelven.com;Moelven
26563211575;moelven.com;Moelven Byggmodul AB
26132872490;moelven.com;Moelven Edanesågen Aktiebolag
20525342841;moelven.com;Moelven Mjøsbruket A.S.
25015160480;moelven.com;Moelven Notnäs Ransby AB
25535847681;moelven.com;Moelven Notnäs Ransby AB
27319053697;moelven.com;Moelven Skog AB
24996212264;moelven.com;Moelven Töreboda AB
26125434020;moelven.com;Moelven Töreboda AB
26563678789;moelven.com;Moelven Töreboda AB
25537007673;moelven.com;Moelven Valåsen Aktiebolag
25012869715;moelven.com;Moelven Vänerply AB
27290011005;moelven.com;Moelven Wood AB
30138263404;moller.no;DAHLES AUTO FREDRIKSTAD AS
30140173321;moller.no;DAHLES AUTO FREDRIKSTAD AS
30140949568;moller.no;DAHLES AUTO FREDRIKSTAD AS
30142664318;moller.no;DAHLES AUTO FREDRIKSTAD AS
30143127894;moller.no;DAHLES AUTO FREDRIKSTAD AS
29877359442;moller.no;Harald A Møller AS
29575669145;moller.no;Møller Mobility
20478127032;molok.com;Molok Group Oy
6996973574;molok.com;Molok Oy
20108512950;momentingroup.com;Momentin Group
25085415216;momentingroup.com;Momentin Group Oy
23474381331;monetra.fi;Monetra Oulu Oy
16888191348;monetra.fi;Monetra Oy
25283335293;moretrafo.no;MØRE TRAFO AS
20614144008;moretrafo.no;Møre Trafo
26272313153;morups.se;Morupsfönster AB
26349680973;morups.se;Morupsfönster AB
30131494465;mosstotakt.com;MOSS TO-TAKT AS
30150820453;mosstotakt.com;MOSS TO-TAKT AS
20477649288;mowi.com;MOWI ASA
19186850105;mowi.com;Mowi
17608886532;mps.fi;MPS Enterprises
20817888872;mps.fi;MPS-Yhtiöt Oy
10339121679;mskgroup.fi;MSK Group
30675431489;mskgroup.fi;MSK Group Oy
28929304999;multiconsult.no;MULTICONSULT ASA
